"last_name, first_name","player_id","year","player_age","ab","pa","hit","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","r_total_caught_stealing","r_total_stolen_base","b_game","exit_velocity_avg","launch_angle_avg","sweet_spot_percent","barrel_batted_rate","solidcontact_percent","hard_hit_percent","avg_best_speed","avg_hyper_speed","whiff_percent","swing_percent","pull_percent","straightaway_percent","opposite_percent","popups_percent","sprint_speed"
"Fry, David","681807","2023","27","101","113","24","30","8",26.5,7.1,".238",".416",".319","0.735","0","2","57","89.5","16.5",40.8,12.7,8.5,39.4,"99.124261667","93.797494507",27.9,56.6,49.3,32.4,18.3,7,"27.0"
"Capra, Vinny","681962","2023","26","18","21","3","5","2",23.8,9.5,".167",".222",".250","0.472","0","0","9","78.9","10.1",21.4,0,0,21.4,"90.330078571","90.522653846",24.1,34.9,42.9,28.6,28.6,14.3,"27.7"
"Eaton, Nate","681987","2023","26","53","56","4","21","2",37.5,3.6,".075",".075",".125","0.200","0","3","28","84.3","10.4",25,0,3.1,28.1,"96.38448875","92.327478065",36.9,49.5,34.4,34.4,31.3,15.6,"29.5"
"Hensley, David","682073","2023","27","84","94","10","35","10",37.2,10.6,".119",".167",".213","0.380","0","1","30","90.8","2.4",28.6,4.1,10.2,46.9,"100.3932356","94.460252041",29.4,37.9,30.6,42.9,26.5,2,"27.1"
"Porter, Logan","682515","2023","27","31","38","6","11","5",28.9,13.2,".194",".323",".324","0.647","0","0","11","88.5","20.8",33.3,4.8,4.8,42.9,"99.09998","93.924758",32.4,46.6,33.3,47.6,19,9.5,"26.9"
"Luciano, Marco","682617","2023","21","39","45","9","17","6",37.8,13.3,".231",".308",".333","0.641","0","1","14","93","-5.1",31.8,0,13.6,54.5,"104.542077273","96.768048182",45.2,39.7,31.8,31.8,36.4,0,"27.1"
"Marte, Noelvi","682622","2023","21","114","123","36","25","8",20.3,6.5,".316",".456",".366","0.822","2","6","35","91.3","1.9",27,7.9,3.4,46.1,"102.585447111","95.933338989",26.3,47.1,30.3,52.8,16.9,3.4,"29.1"
"Alvarez, Francisco","682626","2023","21","382","423","80","110","34",26,8,".209",".437",".284","0.721","0","2","123","90.1","12.5",28.6,12.8,8.1,45.1,"101.730853431","95.157784982",31.8,44.9,38.5,40.7,20.9,8.4,"26.4"
"Matos, Luis","682641","2023","21","228","253","57","33","20",13,7.9,".250",".342",".319","0.661","0","3","76","87.1","6.3",38.6,2,7.1,31,"97.615473402","92.870265619",17.2,46.5,37.1,45.2,17.8,2.5,"27.7"
"De La Cruz, Elly","682829","2023","21","388","427","91","144","35",33.7,8.2,".235",".410",".300","0.710","8","35","98","91.2","3.6",30.5,8.5,4.5,45.9,"102.817937107","95.774707273",29.7,45.5,41.1,41.5,17.5,2.4,"30.5"
"Rodríguez, Endy","682848","2023","23","186","204","41","49","17",24,8.3,".220",".328",".284","0.612","0","0","57","89.1","16.5",35.5,5.1,8,36.2,"97.95644029","93.14479073",21.4,46.3,47.8,27.5,24.6,5.8,"27.8"
"Abrams, CJ","682928","2023","22","563","614","138","118","32",19.2,5.2,".245",".412",".300","0.712","4","47","151","87.4","13.5",32.6,6.9,7.5,35.9,"98.814933243","93.426357297",22.5,53.5,35.9,39.9,24.2,9.5,"28.6"
"Greene, Riley","682985","2023","22","378","416","109","114","35",27.4,8.4,".288",".447",".349","0.796","0","7","99","91.6","6.6",36.8,11.3,8.3,47.3,"103.007318636","95.926317652",28.2,46.8,40.2,37.6,22.2,0.4,"28.1"
"Carroll, Corbin","682998","2023","22","565","645","161","125","57",19.4,8.8,".285",".506",".362","0.868","5","54","155","90","11",32.7,7.6,7.8,40.9,"100.972563211","94.780604736",21.6,45.8,38.4,36.9,24.7,7.3,"30.1"
"Henderson, Gunnar","683002","2023","22","560","622","143","159","56",25.6,9,".255",".489",".325","0.814","3","10","150","92","11.4",32.9,11.4,7.9,52,"102.730226238","96.062562903",26.4,46.8,36.6,38.1,25.2,4.5,"28.8"
"Volpe, Anthony","683011","2023","22","541","601","113","167","52",27.8,8.7,".209",".383",".283","0.666","5","24","159","88.7","14.2",35.5,9,7.7,43,"99.54617672","93.954577957",28.2,47.9,46.7,30.5,22.8,6.4,"28.4"
"Stefanic, Michael","683021","2023","27","62","71","18","8","8",11.3,11.3,".290",".355",".380","0.735","1","0","25","87.9","7.3",38.9,0,1.9,22.2,"95.236837778","91.852155283",7,39.5,20.4,48.1,31.5,7.4,"26.0"
"Baty, Brett","683146","2023","23","353","389","75","109","29",28,7.5,".212",".323",".275","0.598","0","2","108","89.5","6.6",33.3,7.7,6.5,44.3,"101.615153008","95.076203184",31.6,46.1,37.4,32.1,30.5,4.1,"27.3"
"Vaughn, Andrew","683734","2023","25","566","615","146","129","36",21,5.9,".258",".429",".314","0.743","0","0","152","90.6","11.2",30.3,8.4,7.3,46.5,"101.661403","95.348849294",24.1,47.5,37.4,35.1,27.6,7.5,"25.5"
"Busch, Michael","683737","2023","25","72","81","12","27","8",33.3,9.9,".167",".292",".247","0.539","0","1","27","89.1","4.7",15.2,6.5,6.5,50,"99.829793043","94.652839348",30.2,47.9,34.8,39.1,26.1,2.2,"26.9"
"Meckler, Wade","685133","2023","23","56","64","13","25","6",39.1,9.4,".232",".250",".328","0.578","0","0","20","81.4","7.8",45.2,0,3.2,22.6,"94.155130667","91.124019667",38.1,35.8,38.7,54.8,6.5,6.5,"29.4"
"Frelick, Sal","686217","2023","23","191","223","47","37","28",16.6,12.6,".246",".351",".341","0.692","0","7","57","83.3","8.1",29.3,2.5,2.5,23.6,"94.342516154","91.339554231",14.6,43.1,29.3,37.6,33.1,8.9,"28.6"
"Millas, Drew","686452","2023","25","28","33","8","5","4",15.2,12.1,".286",".464",".375","0.839","0","0","11","84.5","2",33.3,8.3,0,20.8,"95.5493075","92.034070435",21.5,48.5,54.2,25,20.8,4.2,"28.5"
"Pasquantino, Vinnie","686469","2023","25","231","260","57","31","25",11.9,9.6,".247",".437",".324","0.761","0","0","61","89.3","17.4",37.8,7.5,8.5,40.3,"99.9938884","94.167852814",17.4,46.5,40.8,38.3,20.9,8,"25.8"
"Canzone, Dominic","686527","2023","25","173","182","38","32","8",17.6,4.4,".220",".399",".258","0.657","0","1","59","89.7","16.3",31.9,12.1,6.4,42.6,"100.579175634","94.554437376",25.5,54.4,48.9,31.2,19.9,5.7,"26.7"
"Lipcius, Andre","686531","2023","25","35","38","10","8","3",21.1,7.9,".286",".400",".342","0.742","0","0","13","87.3","16.7",29.6,0,7.4,29.6,"95.892785","92.191342222",24.4,47.9,25.9,48.1,25.9,0,"25.0"
"Doyle, Brenton","686668","2023","25","399","431","81","151","22",35,5.1,".203",".343",".250","0.593","5","22","126","88.3","11.7",29.9,8.7,4.3,35,"99.107707983","93.693021345",35.8,52.6,40.9,33.1,26,4.3,"29.9"
"Lee, Korey","686676","2023","24","65","70","5","20","5",28.6,7.1,".077",".138",".143","0.281","0","0","24","85.3","8.2",26.7,4.4,0,35.6,"96.082436087","92.296326",31.4,54.8,24.4,33.3,42.2,8.9,"28.0"
"Massey, Michael","686681","2023","25","428","461","98","99","24",21.5,5.2,".229",".381",".274","0.655","2","6","129","88.6","19.7",38,7.8,7.5,39.5,"99.467958364","93.868433587",22.4,52.1,51.8,26.6,21.6,9.9,"27.3"
"Hopkins, TJ","686759","2023","26","41","44","7","17","2",38.6,4.5,".171",".171",".227","0.398","0","1","25","88.7","-1.4",12.5,0,8.3,50,"100.301459167","94.505625417",34.6,44.8,33.3,37.5,29.2,4.2,"28.9"
"Brennan, Will","686823","2023","25","432","455","115","57","16",12.5,3.5,".266",".356",".299","0.655","5","13","138","85.7","9.4",35.8,2.4,2.9,29.2,"96.456825397","92.245172918",18.2,56.6,33.2,41.1,25.7,6.9,"28.3"
"Wiemer Jr., Joey","686894","2023","24","367","410","75","116","36",28.3,8.8,".204",".362",".283","0.645","4","11","132","89.3","10.5",28.9,9.1,4.3,39.1,"99.675385433","94.031570395",33.6,47.1,43.1,37.2,19.8,7.1,"28.9"
"Grissom, Vaughn","687093","2023","22","75","80","21","15","2",18.8,2.5,".280",".347",".313","0.660","1","0","23","86.2","5.1",29.5,6.6,1.6,36.1,"97.935623","93.0150535",20,55.4,31.1,34.4,34.4,3.3,"27.2"
"Neto, Zach","687263","2023","22","289","329","65","77","20",23.4,6.1,".225",".377",".308","0.685","1","5","84","89.1","14.5",33.8,8.8,7.4,40.3,"99.587439533","93.888217243",28.7,47.9,42.1,31.9,25.9,5.6,"27.7"
"Ortiz, Joey","687401","2023","24","33","34","7","9","0",26.5,0,".212",".242",".206","0.448","0","0","15","88.2","0.1",40,8,0,44,"103.097561667","95.754698333",22.8,50.9,24,36,40,4,"28.1"
"Horwitz, Spencer","687462","2023","25","39","44","10","12","4",27.3,9.1,".256",".385",".341","0.726","0","0","15","87","1.5",37,7.4,0,37,"98.125544286","93.47029037",28.4,47.9,48.1,33.3,18.5,0,"25.1"
"Marlowe, Cade","687799","2023","26","88","100","21","33","12",33,12,".239",".420",".330","0.750","2","4","34","86.6","20.8",41.8,7.3,5.5,30.9,"96.995860714","92.698439091",29.4,50.6,41.8,43.6,14.5,3.6,"28.9"
"Encarnacion-Strand, Christian","687952","2023","23","222","241","60","69","14",28.6,5.8,".270",".477",".328","0.805","0","2","63","90.3","18.6",38.6,10.5,8.5,48.4,"101.855748701","95.359737582",29.4,52.7,37.3,35.3,27.5,9.2,"27.6"
"Wisely, Brett","689172","2023","24","120","131","21","40","9",30.5,6.9,".175",".267",".231","0.498","1","2","51","85.9","17.9",31.7,7.3,7.3,32.9,"97.293427179","92.707060519",31.6,51.8,37.8,32.9,29.3,11,"27.9"
"Soderstrom, Tyler","691016","2023","21","125","138","20","43","11",31.2,8,".160",".240",".232","0.472","0","0","45","89.3","5.7",26.5,6,3.6,39.8,"101.153127381","94.848388313",32.9,49.7,38.6,37.3,24.1,4.8,"25.7"
"Walker, Jordan","691023","2023","21","420","465","116","104","37",22.4,8,".276",".445",".342","0.787","4","7","117","89.4","10.2",33.6,7.5,7.9,42.5,"101.884002327","95.105508896",30,51.6,39.3,36.8,23.9,5.3,"28.5"
"Winn, Masyn","691026","2023","21","122","137","21","26","10",19,7.3,".172",".238",".230","0.468","1","2","37","86","12.8",26.7,2,2,36.6,"97.541426531","92.925402245",21.6,43.4,25.7,33.7,40.6,10.9,"29.2"
"Domínguez, Jasson","691176","2023","20","31","33","8","8","2",24.2,6.1,".258",".677",".303","0.980","0","1","8","89.6","-0.8",43.5,17.4,4.3,56.5,"100.334175833","95.070167391",33.9,49.2,43.5,39.1,17.4,0,"28.3"
"Caminero, Junior","691406","2023","19","34","36","8","8","2",22.2,5.6,".235",".353",".278","0.631","0","0","7","85.4","-0.3",15.4,11.5,0,42.3,"102.691448462","95.345724231",30.3,49.3,50,38.5,11.5,7.7,"28.6"
"Crow-Armstrong, Pete","691718","2023","21","14","19","0","7","3",36.8,15.8,".000",".000",".176","0.176","2","2","13","87.4","25.9",11.1,11.1,0,22.2,"97.004356667","92.980746667",43.6,53.4,11.1,44.4,44.4,11.1,"29.9"
"Lawlar, Jordan","691783","2023","20","31","34","4","11","2",32.4,5.9,".129",".129",".206","0.335","1","1","14","77.8","13.9",15,0,0,5,"84.847072","88.627346842",32.3,46.3,40,45,15,15,"30.0"
"Colás, Oscar","693049","2023","24","245","263","53","71","12",27,4.6,".216",".314",".257","0.571","3","4","75","88.9","7.1",28.1,7.9,5.1,40.4,"101.394884419","94.790742442",31.8,53.9,28.7,40.4,30.9,9.6,"27.0"
"Gonzales, Nick","693304","2023","24","115","128","24","36","6",28.1,4.7,".209",".348",".268","0.616","1","0","35","85.5","8.7",26.8,3.7,2.4,26.8,"95.857527561","91.98471963",32.4,52.6,45.1,36.6,18.3,3.7,"28.8"
"Schanuel, Nolan","694384","2023","21","109","132","30","19","20",14.4,15.2,".275",".330",".402","0.732","0","0","29","85.4","6.5",40,2.2,2.2,25.6,"94.380370222","91.236393034",17.6,41.7,33.3,34.4,32.2,2.2,"26.8"
"Carter, Evan","694497","2023","20","62","75","19","24","12",32,16,".306",".645",".413","1.058","0","3","23","89","9",43.6,10.3,10.3,46.2,"100.9176555","94.634860513",30.2,34.5,59,23.1,17.9,5.1,"29.6"
"Goodman, Hunter","696100","2023","23","70","77","14","24","5",31.2,6.5,".200",".386",".247","0.633","0","1","23","88.7","10.8",27.1,10.4,10.4,43.8,"101.797267083","94.961533333",38,48.5,37.5,43.8,18.8,4.2,"27.6"
"Young, Jacob","696285","2023","23","107","121","27","22","10",18.2,8.3,".252",".336",".322","0.658","0","13","33","86.4","1.8",31.8,0,10.2,30.7,"96.998412927","92.554752222",20.9,46.1,37.5,36.4,26.1,6.8,"30.0"
"Yoshida, Masataka","807799","2023","29","537","580","155","81","34",14,5.9,".289",".445",".338","0.783","0","8","140","89","3.9",29.5,6.6,3.9,40.6,"100.123813246","94.28056556",18.3,43.3,35.4,35.2,29.5,4.1,"26.2"
"Peralta, David","444482","2024","36","236","260","63","54","22",20.8,8.5,".267",".415",".335","0.750","0","2","91","88.1","8.9",36.8,5.5,4.9,42.3,"99.478011319","93.91992022",28.1,50.9,38.5,38.5,23.1,5.5,"26.9"
"Blackmon, Charlie","453568","2024","37","449","499","115","86","43",17.2,8.6,".256",".412",".329","0.741","2","6","124","84.8","16.3",34.1,5.2,4.4,27.2,"96.083583591","92.106050111",19.2,48,45.6,34.1,20.3,9.9,"27.4"
"Maldonado, Martín","455117","2024","37","135","147","16","51","8",34.7,5.4,".119",".230",".174","0.404","0","0","48","88","20.1",29.9,8,4.6,35.6,"98.499170952","93.412792619",36.1,49.3,50.6,33.3,16.1,12.6,"23.1"
"Solano, Donovan","456781","2024","36","283","309","81","65","22",21,7.1,".286",".417",".343","0.760","1","2","96","87.3","13.7",37,3.7,7.3,37.4,"98.057695046","93.167454908",23.5,47.2,30.6,44.3,25.1,5,"25.5"
"McCutchen, Andrew","457705","2024","37","448","515","104","133","58",25.8,11.3,".232",".411",".328","0.739","2","3","120","88.5","14.3",31.9,12,5.7,36.9,"99.424962893","93.831123091",28.9,42,39.4,41,19.6,8.2,"26.8"
"Turner, Justin","457759","2024","39","460","539","119","95","59",17.6,10.9,".259",".383",".354","0.737","2","0","139","87.1","17.8",40.1,4.6,6.7,32.5,"96.702342312","92.434680753",17,45.4,38.7,36.8,24.5,7,"25.4"
"Santana, Carlos","467793","2024","38","521","594","124","99","65",16.7,10.9,".238",".420",".328","0.748","0","4","150","89.2","16.1",30.9,7.3,6.6,39.9,"99.506124387","94.004167778",23.3,43.3,52.6,30.9,16.5,11.1,"25.9"
"Gurriel Jr., Yuli","493329","2024","40","54","65","13","15","9",23.1,13.8,".241",".296",".338","0.634","0","1","18","90.3","7.5",34.1,2.4,2.4,53.7,"101.775798095","95.580734878",22.3,43.1,53.7,36.6,9.8,4.9,"26.5"
"Rojas, Miguel","500743","2024","35","307","337","87","34","23",10.1,6.8,".283",".410",".337","0.747","2","8","103","85","9.7",33.2,2.5,2.2,27.8,"96.317826471","92.174445609",13.9,46.5,39.4,33.6,27.1,6.9,"25.8"
"Adrianza, Ehire","501303","2024","34","26","28","5","11","2",39.3,7.1,".192",".346",".250","0.596","0","0","8","88.4","4.8",46.7,6.7,20,33.3,"96.9261025","93.154479333",35.4,40.7,33.3,33.3,33.3,0,"26.6"
"Pham, Tommy","502054","2024","36","440","478","109","106","35",22.2,7.3,".248",".368",".305","0.673","3","7","116","90.4","11",32.2,7.2,7.8,42.7,"101.105935449","94.883209671",22.5,40.5,33.7,37.6,28.7,6.3,"27.2"
"Martinez, J.D.","502110","2024","36","434","495","102","141","49",28.5,9.9,".235",".406",".320","0.726","0","0","120","91","14.4",39.3,14.9,4.4,46.1,"101.443240544","95.173257041",31.5,48.5,34.6,38,27.5,5.4,"25.8"
"Goldschmidt, Paul","502671","2024","36","599","654","147","173","47",26.5,7.2,".245",".414",".302","0.716","0","11","154","91.2","13.1",34.3,10.7,8.9,49.6,"101.892583709","95.666428146",27.4,47.7,39,34.6,26.4,5.6,"26.3"
"Altuve, Jose","514888","2024","34","628","682","185","119","47",17.4,6.9,".295",".439",".350","0.789","7","22","153","86.5","14.1",35.4,6.5,3.9,31.2,"97.323672581","92.693762581",22.1,51.5,51.3,34.6,14.1,5.1,"27.1"
"Marte, Starling","516782","2024","35","335","370","90","81","27",21.9,7.3,".269",".388",".327","0.715","1","16","94","89.8","4.3",37.1,6.9,7.3,42.9,"101.20205624","94.944189",28.4,50.2,39.8,38.6,21.6,1.5,"27.1"
"d'Arnaud, Travis","518595","2024","35","307","341","73","89","24",26.1,7,".238",".436",".302","0.738","0","1","99","89.9","11.6",32.9,10.4,7.2,41,"100.537202273","94.672343091",32.8,50.7,36.9,32.9,30.2,5,"25.7"
"Freeman, Freddie","518692","2024","34","542","638","153","100","78",15.7,12.2,".282",".476",".378","0.854","2","9","147","89.4","14.3",43.1,9.1,8.4,41.8,"100.349133067","94.527301044",20.2,49.4,34.2,34.9,30.9,2.7,"25.8"
"Grandal, Yasmani","518735","2024","35","215","243","49","46","24",18.9,9.9,".228",".400",".304","0.704","0","1","72","91.1","11.1",31.8,9.8,6.4,42.8,"100.246108353","94.442007765",20.1,40.9,40.5,42.2,17.3,4,"23.2"
"Heyward, Jason","518792","2024","34","228","258","48","53","22",20.5,8.5,".211",".412",".288","0.700","0","5","87","88","10.4",29.8,5.6,3.4,41.6,"99.992543146","94.178780339",24,49.6,55.1,31.5,13.5,7.9,"26.8"
"LeMahieu, DJ","518934","2024","35","201","228","41","35","19",15.4,8.3,".204",".259",".269","0.528","1","0","67","88.5","1.9",31.8,5.8,7.5,37.6,"98.271498488","93.240584302",17.5,44.6,29.5,43.9,26.6,2.9,"26.1"
"Rizzo, Anthony","519203","2024","34","337","375","77","65","27",17.3,7.2,".228",".335",".301","0.636","0","0","92","86.7","14.3",31,4,4.7,33.2,"97.798203577","92.909990255",19.3,49.1,41.6,30.3,28.1,12,"24.5"
"Stanton, Giancarlo","519317","2024","34","417","459","97","143","38",31.2,8.3,".233",".475",".298","0.773","0","0","114","94.6","14.7",34.8,20.7,6.5,55.3,"108.185328759","99.180033333",34.4,46.8,39.5,39.5,21,11.6,"24.6"
"Perez, Salvador","521692","2024","34","590","652","160","129","44",19.8,6.7,".271",".456",".330","0.786","0","0","158","91.1","19",39.4,12.2,6.6,44.8,"101.856275647","95.341857371",27.8,57.8,46.7,30,23.3,7.9,"24.5"
"Flores, Wilmer","527038","2024","32","214","242","44","33","20",13.6,8.3,".206",".318",".277","0.595","0","0","71","83.5","21.4",36.6,5.9,5.4,27.6,"95.484386989","91.787573297",13.9,43.9,39.8,38.2,22,15.6,"24.0"
"García, Avisaíl","541645","2024","33","50","51","12","13","1",25.5,2,".240",".380",".255","0.635","0","0","18","86.6","2.1",27,8.1,2.7,29.7,"99.087732632","93.693700541",29.5,60.2,40.5,37.8,21.6,2.7,"28.0"
"Bethancourt, Christian","542194","2024","32","139","147","29","36","5",24.5,3.4,".209",".367",".241","0.608","0","3","62","89.1","12.4",25.7,7.6,4.8,41.9,"100.460386122","94.266459184",31.5,61.4,39,41,20,7.6,"27.5"
"Ozuna, Marcell","542303","2024","33","606","688","183","170","74",24.7,10.8,".302",".546",".378","0.924","0","1","162","92.2","14.4",40.2,15.5,11.4,53.5,"103.370699452","96.509068973",31.4,46.8,46.8,32,21.1,3.2,"25.7"
"Ortega, Rafael","542364","2024","33","14","17","1","4","2",23.5,11.8,".071",".071",".176","0.247","0","2","14","85.1","11.6",18.2,0,9.1,45.5,"100.70753","95.441297",29.6,39.7,36.4,27.3,36.4,9.1,"26.1"
"Berti, Jon","542932","2024","34","66","74","18","14","6",18.9,8.1,".273",".318",".342","0.660","1","5","25","84.2","11",41.5,1.9,1.9,30.2,"96.606393846","92.303648269",17.7,41.7,24.5,34,41.5,3.8,"29.0"
"Crawford, Brandon","543063","2024","37","71","80","12","26","8",32.5,10,".169",".282",".263","0.545","0","0","28","89.7","13.5",37.8,6.7,2.2,33.3,"98.650605652","93.537666",35.8,51.4,55.6,28.9,15.6,4.4,"25.1"
"Gomes, Yan","543228","2024","36","91","96","14","36","2",37.5,2.1,".154",".242",".179","0.421","0","0","34","87.1","17",42.1,10.5,7,42.1,"99.539393214","93.980665",34.1,58.7,28.1,43.9,28.1,3.5,"26.3"
"Grossman, Robbie","543257","2024","34","208","245","44","58","34",23.7,13.9,".212",".293",".322","0.615","0","3","87","86.3","13.3",30.3,3.3,4.6,27.6,"96.108367632","92.054845855",22.7,36.3,46.1,32.2,21.7,6.6,"27.7"
"Hicks, Aaron","543305","2024","34","57","63","8","23","6",36.5,9.5,".140",".193",".222","0.415","0","0","18","87.5","4.7",32.4,5.9,8.8,35.3,"99.638573529","94.12647",32.8,44,47.1,32.4,20.6,8.8,"27.0"
"Higashioka, Kyle","543309","2024","34","246","263","54","74","15",28.1,5.7,".220",".476",".263","0.739","0","2","84","88.4","20.7",40.2,10.9,9.2,37.4,"99.356005116","93.902030409",25.6,46.4,50,30.5,19.5,11.5,"25.4"
"McCann, James","543510","2024","34","214","233","50","56","13",24,5.6,".234",".388",".279","0.667","0","1","65","87.4","14.4",38.9,8.6,9.3,37.7,"99.207987625","93.644913774",27.6,52.1,33.3,36.4,29.6,5.6,"25.1"
"Rendon, Anthony","543685","2024","34","206","238","45","35","23",14.7,9.7,".218",".267",".307","0.574","1","6","57","87.9","14.1",31.4,2.3,8.6,37.1,"97.612997471","92.991806897",12.5,40.1,32,35.4,32.6,9.1,"26.8"
"Semien, Marcus","543760","2024","33","650","718","154","105","64",14.6,8.9,".237",".391",".308","0.699","3","8","159","87.4","17",33,6.6,4.8,35.2,"97.806210919","93.005121934",20.2,50,46,33.7,20.3,7.9,"28.5"
"Springer III, George","543807","2024","34","545","614","120","115","60",18.7,9.8,".220",".371",".303","0.674","1","16","145","87.5","9.4",29.2,9.3,4.4,37.4,"99.896868","94.046929394",25.3,49.1,37,40.7,22.2,5.8,"28.1"
"Vázquez, Christian","543877","2024","33","294","315","65","65","11",20.6,3.5,".221",".327",".248","0.575","1","3","93","88.5","16.1",36.1,3.8,6.3,36.6,"98.036944138","93.213200991",20.8,51.7,37,39.1,23.9,7.1,"24.8"
"Vargas, Ildemaro","545121","2024","32","272","303","67","31","19",10.2,6.3,".246",".316",".295","0.611","4","9","95","87","4",29.5,1.2,4,31.9,"97.073438667","92.579283167",12.6,46.4,46.6,31.9,21.5,4,"26.7"
"Grichuk, Randal","545341","2024","32","254","279","74","46","20",16.5,7.2,".291",".528",".348","0.876","0","0","106","90.6","17.3",34.3,11,7.6,47.6,"102.436633714","95.601048095",20.4,47.3,44.8,37.6,17.6,12.4,"27.5"
"Trout, Mike","545361","2024","32","109","126","24","27","16",21.4,12.7,".220",".541",".325","0.866","1","6","29","89.2","25.2",40.2,17.1,6.1,41.5,"101.782849756","94.924062683",20.5,42.5,39,25.6,35.4,13.4,"28.9"
"Harper, Bryce","547180","2024","31","550","631","157","138","76",21.9,12,".285",".525",".373","0.898","4","7","145","91.1","13.5",36.1,10.6,9.6,48.2,"102.531835097","95.63882949",26.7,52.9,34.2,34.5,31.3,4.1,"27.4"
"Abreu, José","547989","2024","37","113","120","14","28","4",23.3,3.3,".124",".195",".167","0.362","0","0","35","87.8","6.7",26.7,2.3,3.5,33.7,"98.240018605","93.123486279",29.7,51.2,25.6,44.2,30.2,3.5,"25.3"
"Díaz, Elias","553869","2024","33","325","351","86","69","20",19.7,5.7,".265",".382",".313","0.695","0","0","96","87.1","7.6",31,4.7,4.3,34.5,"99.032119063","93.543152344",27.8,53.8,34.1,43.8,22.1,6.2,"24.4"
"Narváez, Omar","553882","2024","32","65","69","10","12","3",17.4,4.3,".154",".185",".191","0.376","0","0","28","86.1","21",27.8,0,3.7,22.2,"95.079605769","91.719535686",16.5,51.7,24.1,51.9,24.1,13,"23.1"
